DATE,BOGNONBR,3m growth rate,12m growth rate
1959-01-01,10.56,,
1959-02-01,10.624,,
1959-03-01,10.482,,
1959-04-01,10.424,-5.052848940790289,
1959-05-01,10.317,-11.067300745610565,
1959-06-01,10.043,-15.729178167249769,
1959-07-01,10.148,-10.177689262172818,
1959-08-01,10.177,-5.318446316048597,
1959-09-01,10.202,6.484752549035111,
1959-10-01,10.15,0.0788565757664505,
1959-11-01,10.194,0.6698494057437498,
1959-12-01,10.168,-1.326422687388451,
1960-01-01,10.194,1.7452979751322315,-3.4659090909090917
1960-02-01,10.074,-4.626159943133168,-5.176957831325312
1960-03-01,10.155,-0.5104284062407594,-3.119633657698917
1960-04-01,10.161,-1.288605227532269,-2.5230237912509557
1960-05-01,10.344,11.159417267256975,0.2617039837161883
1960-06-01,10.451,12.17902989712889,4.062531116200341
1960-07-01,10.615,19.1061505105246,4.601891998423335
1960-08-01,10.782,18.043821979058293,5.944777439323978
1960-09-01,10.932,19.7201083247897,7.15545971378162
1960-10-01,11.049,17.384809716004757,8.857142857142852
