DATE,DTB3,3m growth rate,12m growth rate
2018-04-10,1.71,218.52576173841956,122.07792207792205
2018-04-11,1.7,221.05600822274852,120.7792207792208
2018-04-12,1.72,258.4872677375999,123.37662337662336
2018-04-13,1.73,266.89716879359986,124.67532467532467
2018-04-16,1.76,257.4462890625,128.57142857142856
2018-04-17,1.77,265.63956774771214,136.0
2018-04-18,1.78,273.97289872169495,128.2051282051282
2018-04-19,1.79,294.6364903207827,129.48717948717947
2018-04-20,1.78,298.2885566719807,125.31645569620254
2018-04-23,1.84,289.21189931320885,135.8974358974359
2018-04-24,1.84,277.55094985247763,127.16049382716048
2018-04-25,1.82,308.7386190891266,124.69135802469134
2018-04-26,1.79,259.450187668499,120.98765432098766
2018-04-27,1.78,262.51098225429774,122.50000000000001
2018-04-30,1.84,235.0546569126326,129.99999999999997
2018-05-01,1.82,230.33187157182076,121.95121951219514
2018-05-02,1.81,213.7318901388759,123.45679012345676
2018-05-03,1.8,235.4929949170682,125.0
2018-05-04,1.8,256.45510410849994,130.76923076923075
2018-05-07,1.83,153.7069415974698,134.6153846153846
2018-05-08,1.84,181.91482491850897,129.99999999999997
2018-05-09,1.85,232.50994951077493,128.39506172839506
2018-05-10,1.86,239.75785663874453,126.82926829268295
2018-05-11,1.88,207.2401861175576,134.99999999999997
2018-05-14,1.9,249.1043037300289,140.50632911392404
2018-05-15,1.89,241.81255899578372,130.48780487804876
2018-05-16,1.88,254.60848935160115,132.09876543209873
2018-05-17,1.88,198.73578372874067,123.80952380952381
2018-05-18,1.87,200.75513328889997,122.61904761904762
2018-05-21,1.9,239.2362557267805,115.90909090909092
2018-05-22,1.9,229.71442898990756,111.11111111111111
2018-05-23,1.88,216.0493827160493,108.88888888888886
2018-05-24,1.87,192.43023703651852,110.1123595505618
2018-05-25,1.86,194.37328841016068,113.79310344827589
2018-05-29,1.9,211.6522408761297,120.93023255813952
2018-05-30,1.9,220.5243486253428,113.48314606741572
2018-05-31,1.89,205.14275771581424,112.35955056179776
2018-06-01,1.88,207.2401861175576,111.23595505617976
2018-06-04,1.91,236.7107781061412,109.89010989010985
2018-06-05,1.91,246.43465248854648,112.22222222222223
2018-06-06,1.91,256.5120947519673,107.60869565217388
2018-06-07,1.9,211.6522408761297,108.79120879120876
2018-06-08,1.89,213.82955367061317,105.43478260869566
2018-06-11,1.91,209.5162825256636,107.60869565217388
2018-06-12,1.89,180.8250168117808,105.43478260869566
2018-06-13,1.9,186.81573974951468,106.52173913043477
2018-06-14,1.9,164.40479701852033,97.91666666666667
2018-06-15,1.9,157.42419753086415,97.91666666666667
2018-06-18,1.91,142.8665735755306,98.95833333333333
2018-06-19,1.91,142.8665735755306,101.05263157894737
2018-06-20,1.9,137.8201674374348,97.91666666666667
2018-06-21,1.9,93.9594302346148,93.87755102040816
2018-06-22,1.89,110.0141742426852,90.90909090909089
2018-06-25,1.9,120.04728292184664,91.91919191919192
2018-06-26,1.9,120.04728292184664,95.8762886597938
2018-06-27,1.89,99.64512936537074,90.90909090909089
2018-06-28,1.89,76.38913257017308,90.90909090909089
2018-06-29,1.89,85.26234567901226,88.99999999999999
2018-07-02,1.95,115.19637004080204,93.06930693069306
2018-07-03,1.94,110.81592562168936,92.07920792079207
2018-07-05,1.92,83.34502834505837,92.0
2018-07-06,1.93,91.80231462980232,98.96907216494846
2018-07-09,1.95,104.82738847582397,107.44680851063832
2018-07-10,1.95,120.62692642211914,105.26315789473686
2018-07-11,1.93,101.45088417419758,96.9387755102041
2018-07-12,1.94,82.1130362482134,95.95959595959596
2018-07-13,1.94,91.104600862958,94.0
2018-07-16,1.98,107.36,94.11764705882352
2018-07-17,1.98,112.46400748329384,96.03960396039604
2018-07-18,1.96,104.00879621454182,88.46153846153845
2018-07-19,1.96,85.26234567901238,90.29126213592231
2018-07-20,1.95,73.11821278480856,91.17647058823528
2018-07-23,1.96,64.7554815768163,90.29126213592231
2018-07-24,1.98,67.6732444389147,92.23300970873787
2018-07-25,1.97,60.58785969845894,91.26213592233007
2018-07-26,1.95,47.31446063214586,89.32038834951454
2018-07-27,1.96,47.009119422431866,90.29126213592231
2018-07-30,2.01,90.897300976004,97.05882352941173
2018-07-31,1.99,92.24961873171873,89.52380952380952
2018-08-01,1.99,83.41204960215005,89.52380952380952
2018-08-02,1.98,60.1806640625,81.65137614678896
2018-08-03,1.97,64.31148152721391,74.33628318584071
2018-08-06,2.02,99.34704038505286,77.19298245614037
2018-08-07,2.02,99.34704038505286,75.65217391304348
2018-08-08,2.02,81.63874169417464,74.13793103448276
2018-08-09,2.02,90.23555516978034,81.98198198198196
2018-08-10,2.01,104.90242712997188,84.40366972477061
2018-08-13,2.03,108.17919900309845,91.50943396226413
2018-08-14,2.04,107.36,94.28571428571428
2018-08-15,2.03,89.58315182009461,91.50943396226413
2018-08-16,2.03,98.60935915288,91.50943396226413
2018-08-17,2.01,95.42879048383028,89.62264150943393
2018-08-20,2.03,94.03066137532564,91.50943396226413
2018-08-21,2.04,93.34647435687008,101.98019801980197
2018-08-22,2.05,84.0622696538788,97.11538461538458
2018-08-23,2.04,76.45241401985136,96.15384615384615
2018-08-24,2.05,75.92819016856592,99.0291262135922
2018-08-27,2.08,82.32289827162435,105.94059405940595
2018-08-28,2.09,90.06630646568705,106.93069306930694
2018-08-29,2.09,66.46151863706189,104.9019607843137
2018-08-30,2.07,60.180664062499865,106.99999999999999
2018-08-31,2.07,67.33848388553947,111.22448979591834
2018-09-04,2.09,85.85447415862954,108.99999999999999
2018-09-05,2.1,93.7301299135936,112.12121212121211
2018-09-06,2.09,66.46151863706189,111.11111111111111
2018-09-07,2.1,77.25219705192403,114.28571428571428
2018-09-10,2.11,84.67815269033738,110.99999999999999
2018-09-11,2.11,88.81643813824101,108.91089108910892
2018-09-12,2.12,92.4214235634812,118.55670103092785
2018-09-13,2.11,76.73617935317938,108.91089108910892
2018-09-14,2.12,76.22687972813134,109.9009900990099
2018-09-17,2.13,75.72416978050431,115.15151515151514
2018-09-18,2.13,71.97552221335512,112.99999999999999
2018-09-19,2.12,61.70075461900082,109.9009900990099
2018-09-20,2.13,57.94431910436533,102.85714285714285
2018-09-21,2.14,64.36444465391322,107.76699029126213
2018-09-24,2.18,80.79839773337653,113.72549019607843
2018-09-25,2.17,77.50375237451487,108.65384615384612
2018-09-26,2.16,78.01171260988376,111.76470588235294
2018-09-27,2.14,60.93136301900701,109.80392156862746
2018-09-28,2.15,63.960576192632026,108.7378640776699
2018-10-01,2.19,84.1386955705968,112.62135922330097
2018-10-02,2.19,88.10919860247131,110.57692307692308
2018-10-03,2.19,92.18729866456734,112.62135922330097
2018-10-04,2.18,73.30519072137275,113.72549019607843
2018-10-05,2.18,73.30519072137275,113.72549019607843
2018-10-09,2.21,86.94845400418826,118.81188118811883
2018-10-10,2.23,97.96483630602596,114.42307692307692
2018-10-11,2.22,82.50653877607215,111.42857142857143
2018-10-12,2.23,85.81723063905127,112.38095238095238
2018-10-15,2.27,99.5124307130129,118.26923076923075
2018-10-16,2.26,100.17938597770114,117.30769230769229
2018-10-17,2.27,108.09239663844636,127.0
2018-10-18,2.27,99.5124307130129,116.19047619047618
2018-10-19,2.26,104.44972931410668,113.20754716981129
2018-10-22,2.3,114.73208462181842,119.04761904761902
2018-10-23,2.29,111.021898312628,118.09523809523807
2018-10-24,2.29,111.021898312628,116.03773584905662
2018-10-25,2.29,106.63717715796378,112.03703703703702
2018-10-26,2.28,103.05136764524688,113.08411214953269
2018-10-29,2.3,114.73208462181842,114.95327102803734
2018-10-30,2.29,111.021898312628,110.09174311926606
2018-10-31,2.29,115.52354044172988,114.01869158878503
2018-11-01,2.27,103.74596887685036,112.14953271028034
2018-11-02,2.28,107.36,111.11111111111107
2018-11-05,2.32,127.0412257929567,112.84403669724767
2018-11-06,2.31,123.1519585429051,113.88888888888889
2018-11-07,2.32,127.0412257929567,110.90909090909089
2018-11-08,2.3,93.54096343930968,109.09090909090904
2018-11-09,2.31,101.0208013126188,111.92660550458714
2018-11-13,2.34,120.62692642211914,116.66666666666666
2018-11-14,2.33,112.41953219601216,111.81818181818181
2018-11-15,2.32,100.36114003339614,105.30973451327435
2018-11-16,2.31,96.92890865165786,99.13793103448279
2018-11-19,2.34,116.08976321518465,103.47826086956525
2018-11-20,2.34,111.66863537500087,101.72413793103448
2018-11-21,2.36,118.99847576984156,101.7094017094017
2018-11-23,2.36,101.8307113309787,96.66666666666666
2018-11-26,2.37,105.2733750814768,95.86776859504134
2018-11-27,2.36,110.19565115951096,93.44262295081967
2018-11-28,2.35,106.65559299282408,94.21487603305788
2018-11-29,2.32,100.36114003339614,90.1639344262295
2018-11-30,2.32,96.3033242604558,87.09677419354837
2018-12-03,2.34,95.07547298681772,90.24390243902438
2018-12-04,2.38,113.03105766673526,90.39999999999999
2018-12-06,2.36,114.54063732768628,87.30158730158728
2018-12-07,2.35,106.65559299282408,83.59375
2018-12-10,2.37,93.28989687471984,85.15625
2018-12-11,2.37,101.17827427016354,86.61417322834646
2018-12-12,2.39,108.0555465594435,89.6825396825397
2018-12-13,2.38,108.75989376637114,90.39999999999999
2018-12-14,2.37,109.47320587050334,85.15625
2018-12-17,2.36,86.31273196804226,85.82677165354329
2018-12-18,2.34,80.0768776587743,87.19999999999999
2018-12-19,2.35,83.17490345102547,88.00000000000001
2018-12-20,2.34,80.0768776587743,82.81249999999997
2018-12-21,2.34,83.68732935502696,82.81249999999997
2018-12-24,2.41,98.64791846144068,88.28125
2018-12-26,2.39,88.39567743672734,88.18897637795276
2018-12-27,2.36,82.66858315026198,87.30158730158728
2018-12-28,2.35,79.59212839959982,79.38931297709924
2018-12-31,2.4,103.2641260999823,81.81818181818181
2019-01-02,2.37,85.78439493836483,85.15625
2019-01-03,2.36,79.11309656579301,81.53846153846152
2019-01-04,2.37,78.63968317207302,83.72093023255813
2019-01-07,2.41,94.78140788287372,77.20588235294117
2019-01-08,2.41,91.0085140816935,78.51851851851852
2019-01-09,2.4,77.2521970519239,76.47058823529409
2019-01-10,2.38,68.1599942297755,78.94736842105262
2019-01-11,2.38,68.1599942297755,81.6793893129771
2019-01-14,2.4,80.70226033557594,65.51724137931035
2019-01-15,2.4,80.70226033557594,69.01408450704226
2019-01-16,2.38,68.1599942297755,73.72262773722626
2019-01-17,2.37,62.22441066222406,72.99270072992701
2019-01-18,2.36,62.57840833542434,66.19718309859155
2019-01-22,2.38,64.97975308641975,71.22302158273382
2019-01-23,2.36,56.5013869413937,69.78417266187051
2019-01-24,2.32,46.15784074739824,69.34306569343063
2019-01-25,2.34,48.429418466377314,63.636363636363626
2019-01-28,2.37,59.17086002689591,66.90140845070425
2019-01-29,2.37,56.18881873495736,69.2857142857143
2019-01-30,2.37,53.27628660221262,68.08510638297874
2019-01-31,2.36,50.7056720961329,67.37588652482269
2019-02-01,2.35,50.98298432511588,64.33566433566436
2019-02-04,2.37,53.27628660221262,66.90140845070425
2019-02-05,2.37,50.431328412801605,65.73426573426575
2019-02-06,2.37,39.690672976747,66.90140845070425
2019-02-07,2.37,42.283470150003645,65.73426573426575
2019-02-08,2.38,47.3984184333255,67.6056338028169
2019-02-11,2.4,58.19395117017479,70.2127659574468
2019-02-12,2.38,50.1599062829337,70.0
2019-02-13,2.39,41.84536345224279,71.94244604316549
2019-02-14,2.38,39.48624041907873,66.43356643356644
